Method,Payoff,S0,E,r,sigma,T,N,M,Parallel,T_overall,T_calculation,Result,Error
Hybrid,call,100,110,0.02,0.75,1,131072,100,2008,1.365340667,1.240242631,13.7677622,-0.0922378036
Hybrid,call,100,110,0.02,0.75,1,131072,100,4002,0.763322688,0.625603733,13.57432242,-0.2856775837
Hybrid,call,100,110,0.02,0.75,1,131072,100,4004,0.775872637,0.63959169,13.52913733,-0.3308626679
Hybrid,call,100,110,0.02,0.75,1,131072,100,4008,0.771778174,0.636104618,13.26376387,-0.5962361294
Hybrid,call,100,110,0.02,0.75,1,131072,100,8002,0.484296307,0.338000987,13.59537593,-0.2646240699
Hybrid,call,100,110,0.02,0.75,1,131072,100,8004,0.501035847,0.346446971,13.67534531,-0.1846546936
Hybrid,call,100,110,0.02,0.75,1,131072,100,8008,0.472089763,0.319212149,13.56052843,-0.2994715671
Hybrid,call,100,110,0.02,0.75,1,131072,250,2002,3.227612258,3.096435437,13.69924872,-0.1607512777
Hybrid,call,100,110,0.02,0.75,1,131072,250,2004,3.214043529,3.081105751,13.69619214,-0.1638078627
Hybrid,call,100,110,0.02,0.75,1,131072,250,2008,3.290460221,3.159116789,13.79623843,-0.06376157472
Hybrid,call,100,110,0.02,0.75,1,131072,250,4002,1.678422541,1.535230285,13.73778093,-0.1222190667
Hybrid,call,100,110,0.02,0.75,1,131072,250,4004,1.714453454,1.57534539,13.89090856,0.03090856249
Hybrid,call,100,110,0.02,0.75,1,131072,250,4008,1.725283309,1.584714578,13.65696886,-0.203031143
Hybrid,call,100,110,0.02,0.75,1,131072,250,8002,0.94658029,0.794531097,13.60454658,-0.2554534239
Hybrid,call,100,110,0.02,0.75,1,131072,250,8004,0.933825778,0.778573311,13.58152442,-0.2784755753
Hybrid,call,100,110,0.02,0.75,1,131072,250,8008,0.942046399,0.789872338,13.47345714,-0.3865428556
Hybrid,call,100,110,0.02,0.75,1,131072,500,2002,6.278194873,6.149006662,13.44499499,-0.4150050063
Hybrid,call,100,110,0.02,0.75,1,131072,500,2004,6.315705939,6.181761059,13.43051731,-0.429482692
Hybrid,call,100,110,0.02,0.75,1,131072,500,2008,6.240628421,6.104702624,13.58445772,-0.2755422759
Hybrid,call,100,110,0.02,0.75,1,131072,500,4002,3.270292011,3.131893738,13.60431928,-0.2556807227
Hybrid,call,100,110,0.02,0.75,1,131072,500,4004,3.232431849,3.091888345,13.76086468,-0.0991353155
Hybrid,call,100,110,0.02,0.75,1,131072,500,4008,3.246645936,3.10287175,13.91871739,0.05871738535
Hybrid,call,100,110,0.02,0.75,1,131072,500,8002,1.747944465,1.590301288,13.81841041,-0.04158959105
Hybrid,call,100,110,0.02,0.75,1,131072,500,8004,1.771658834,1.586802615,13.51121351,-0.3487864917
Hybrid,call,100,110,0.02,0.75,1,131072,500,8008,1.734548132,1.577347617,13.83227216,-0.02772783998
Hybrid,call,100,110,0.02,0.75,1,131072,750,2002,9.281013809,9.148940745,13.54839772,-0.3116022821
Hybrid,call,100,110,0.02,0.75,1,131072,750,2004,9.30361158,9.170766977,13.69183092,-0.1681690789
Hybrid,call,100,110,0.02,0.75,1,131072,750,2008,9.34832859,9.216391796,13.71071405,-0.1492859514
Hybrid,call,100,110,0.02,0.75,1,131072,750,4002,4.758897438,4.621387792,13.74010853,-0.1198914671
Hybrid,call,100,110,0.02,0.75,1,131072,750,4004,4.75669777,4.618175935,13.74458176,-0.1154182387
Hybrid,call,100,110,0.02,0.75,1,131072,750,4008,4.731933337,4.595598311,13.65126183,-0.2087381718
Hybrid,call,100,110,0.02,0.75,1,131072,750,8002,2.520878763,2.369442206,13.50801059,-0.3519894097
Hybrid,call,100,110,0.02,0.75,1,131072,750,8004,2.51217792,2.361659119,13.53121153,-0.3287884726
Hybrid,call,100,110,0.02,0.75,1,131072,750,8008,2.508111358,2.353059973,13.7429271,-0.1170728962
Hybrid,call,100,110,0.02,0.75,1,131072,1000,2002,12.56383067,12.43425469,13.67081187,-0.1891881318
Hybrid,call,100,110,0.02,0.75,1,131072,1000,2004,12.42398376,12.29222879,13.63829318,-0.2217068209
Hybrid,call,100,110,0.02,0.75,1,131072,1000,2008,12.47209998,12.34196012,13.61453179,-0.2454682128
Hybrid,call,100,110,0.02,0.75,1,131072,1000,4002,6.449035706,6.306468557,13.72923808,-0.1307619201
Hybrid,call,100,110,0.02,0.75,1,131072,1000,4004,6.436663611,6.295766056,13.77160589,-0.08839411094
Hybrid,call,100,110,0.02,0.75,1,131072,1000,4008,6.408253577,6.272579545,13.51627238,-0.3437276228
Hybrid,call,100,110,0.02,0.75,1,131072,1000,8002,3.288003943,3.128895081,14.09525876,0.2352587606
Hybrid,call,100,110,0.02,0.75,1,131072,1000,8004,3.283242676,3.115611736,13.90127897,0.04127896564
Hybrid,call,100,110,0.02,0.75,1,131072,1000,8008,3.343662442,3.186864554,14.43066694,0.5706669416
Serial,call,100,120,0.02,0.75,1,1024,50,0,0.014743068,0.014724275,10.08044884,-0.9395511632
Serial,call,100,120,0.02,0.75,1,1024,100,0,0.02416478,0.024156392,11.44964206,0.4296420647
Serial,call,100,120,0.02,0.75,1,1024,250,0,0.051395619,0.051388759,11.00367255,-0.01632745037
Serial,call,100,120,0.02,0.75,1,1024,500,0,0.102527893,0.102519808,11.72887449,0.7088744933
Serial,call,100,120,0.02,0.75,1,1024,750,0,0.148283256,0.148272624,12.5385415,1.518541505
Serial,call,100,120,0.02,0.75,1,1024,1000,0,0.193692657,0.193683012,13.39074333,2.370743329
Serial,call,100,120,0.02,0.75,1,8192,50,0,0.083297476,0.083288385,10.87452884,-0.1454711627
Serial,call,100,120,0.02,0.75,1,8192,100,0,0.158984498,0.158975772,11.20589456,0.1858945591
Serial,call,100,120,0.02,0.75,1,8192,250,0,0.401982953,0.401973081,11.00005,-0.01994999629
Serial,call,100,120,0.02,0.75,1,8192,500,0,0.768847909,0.768839011,11.17013285,0.1501328528
Serial,call,100,120,0.02,0.75,1,8192,750,0,1.138306275,1.138296473,10.96619739,-0.05380260639
Serial,call,100,120,0.02,0.75,1,8192,1000,0,1.50320314,1.503193611,11.60484597,0.5848459676
Serial,call,100,120,0.02,0.75,1,16384,50,0,0.162575592,0.162558635,10.02111099,-0.9988890094
Serial,call,100,120,0.02,0.75,1,16384,100,0,0.312100455,0.312091315,10.70641414,-0.3135858554
Serial,call,100,120,0.02,0.75,1,16384,250,0,0.778234775,0.778218507,10.86812393,-0.1518760709
Serial,call,100,120,0.02,0.75,1,16384,500,0,1.540678226,1.540669275,11.20300017,0.1830001704
Serial,call,100,120,0.02,0.75,1,16384,750,0,2.266468791,2.266459421,10.6347086,-0.3852913996
Serial,call,100,120,0.02,0.75,1,16384,1000,0,3.076289019,3.076278561,10.85544546,-0.1645545407
Serial,call,100,120,0.02,0.75,1,65536,50,0,0.61010725,0.610099399,10.83762368,-0.1823763153
Serial,call,100,120,0.02,0.75,1,65536,100,0,1.229020051,1.22900354,10.76861819,-0.2513818081
Serial,call,100,120,0.02,0.75,1,65536,250,0,3.00980497,3.009795147,10.86527688,-0.1547231151
Serial,call,100,120,0.02,0.75,1,65536,500,0,6.113855903,6.113850369,10.96190907,-0.05809093402
Serial,call,100,120,0.02,0.75,1,65536,750,0,9.028173838,9.028166675,10.91133511,-0.1086648871
Serial,call,100,120,0.02,0.75,1,65536,1000,0,12.00621387,12.00620847,10.86003903,-0.1599609749
Serial,call,100,120,0.02,0.75,1,131072,50,0,1.240645432,1.240635588,10.72166383,-0.2983361701
Serial,call,100,120,0.02,0.75,1,131072,100,0,2.447906191,2.447879601,10.60694882,-0.4130511812
Serial,call,100,120,0.02,0.75,1,131072,250,0,6.088704618,6.088693521,10.93699324,-0.08300676149
Serial,call,100,120,0.02,0.75,1,131072,500,0,12.1423578,12.14234921,10.84801929,-0.1719807113
Serial,call,100,120,0.02,0.75,1,131072,750,0,18.13800997,18.13799918,11.07038968,0.05038968042
Serial,call,100,120,0.02,0.75,1,131072,1000,0,24.46776047,24.46774991,10.91696265,-0.1030373451
OMP,call,100,120,0.02,0.75,1,1024,50,1,0.01371143,0.013668853,10.05455518,-0.9654448225
OMP,call,100,120,0.02,0.75,1,1024,50,2,0.009928788,0.009914139,9.978915137,-1.041084863
OMP,call,100,120,0.02,0.75,1,1024,50,4,0.014491824,0.014478719,10.04004516,-0.979954838
OMP,call,100,120,0.02,0.75,1,1024,50,8,0.013711608,0.013697509,10.00802037,-1.011979628
OMP,call,100,120,0.02,0.75,1,1024,50,16,0.011954384,0.011940215,10.98818178,-0.03181821717
OMP,call,100,120,0.02,0.75,1,1024,50,32,0.019907161,0.019895287,11.06124395,0.04124395005
OMP,call,100,120,0.02,0.75,1,1024,50,64,0.018204989,0.018199805,10.98495896,-0.03504104336
OMP,call,100,120,0.02,0.75,1,1024,100,1,0.02362911,0.023619074,10.91657965,-0.1034203468
OMP,call,100,120,0.02,0.75,1,1024,100,2,0.018993552,0.018987127,11.01187605,-0.008123952601
OMP,call,100,120,0.02,0.75,1,1024,100,4,0.028357654,0.028345425,11.02297437,0.002974372736
OMP,call,100,120,0.02,0.75,1,1024,100,8,0.027190354,0.02717877,11.03854635,0.01854635408
OMP,call,100,120,0.02,0.75,1,1024,100,16,0.020143857,0.020132012,11.03301735,0.01301735114
OMP,call,100,120,0.02,0.75,1,1024,100,32,0.024979466,0.024968709,11.01925298,-0.0007470247183
OMP,call,100,120,0.02,0.75,1,1024,100,64,0.024644044,0.024633433,11.03652394,0.01652394007
OMP,call,100,120,0.02,0.75,1,1024,250,1,0.054075221,0.054068222,11.73106923,0.7110692265
OMP,call,100,120,0.02,0.75,1,1024,250,2,0.050567447,0.050547148,12.13308031,1.113080306
OMP,call,100,120,0.02,0.75,1,1024,250,4,0.048014921,0.048001293,12.14315241,1.123152406
OMP,call,100,120,0.02,0.75,1,1024,250,8,0.046511643,0.046498638,12.14016069,1.120160694
OMP,call,100,120,0.02,0.75,1,1024,250,16,0.050503778,0.050490672,12.14330282,1.123302825
OMP,call,100,120,0.02,0.75,1,1024,250,32,0.0546265,0.054611316,12.14139236,1.121392364
OMP,call,100,120,0.02,0.75,1,1024,250,64,0.051921996,0.051910261,12.14657116,1.126571164
OMP,call,100,120,0.02,0.75,1,1024,500,1,0.094916119,0.094907311,11.41226917,0.3922691678
OMP,call,100,120,0.02,0.75,1,1024,500,2,0.099036631,0.099022468,11.39618462,0.3761846182
OMP,call,100,120,0.02,0.75,1,1024,500,4,0.098201414,0.098187318,11.39338915,0.3733891527
OMP,call,100,120,0.02,0.75,1,1024,500,8,0.103268066,0.103255499,8.967382099,-2.052617901
OMP,call,100,120,0.02,0.75,1,1024,500,16,0.113689827,0.113677171,8.969999566,-2.050000434
OMP,call,100,120,0.02,0.75,1,1024,500,32,0.10906581,0.109053844,8.972127867,-2.047872133
OMP,call,100,120,0.02,0.75,1,1024,500,64,0.10731087,0.107300442,8.967341155,-2.052658845
OMP,call,100,120,0.02,0.75,1,1024,750,1,0.150284351,0.150258508,10.04009508,-0.9799049183
OMP,call,100,120,0.02,0.75,1,1024,750,2,0.145215302,0.145203079,9.50820087,-1.51179913
OMP,call,100,120,0.02,0.75,1,1024,750,4,0.143773431,0.143760602,9.508859178,-1.511140822
OMP,call,100,120,0.02,0.75,1,1024,750,8,0.145123194,0.145110239,9.50863243,-1.51136757
OMP,call,100,120,0.02,0.75,1,1024,750,16,0.140685308,0.140670002,9.959679345,-1.060320655
OMP,call,100,120,0.02,0.75,1,1024,750,32,0.139574228,0.139562133,9.959403757,-1.060596243
OMP,call,100,120,0.02,0.75,1,1024,750,64,0.146330839,0.146317514,9.961420203,-1.058579797
OMP,call,100,120,0.02,0.75,1,1024,1000,1,0.190922098,0.190914977,11.8581147,0.838114701
OMP,call,100,120,0.02,0.75,1,1024,1000,2,0.213551565,0.213540023,11.75722659,0.7372265937
OMP,call,100,120,0.02,0.75,1,1024,1000,4,0.189382946,0.189371543,11.75876611,0.7387661064
OMP,call,100,120,0.02,0.75,1,1024,1000,8,0.215287956,0.215276052,11.38755236,0.3675523597
OMP,call,100,120,0.02,0.75,1,1024,1000,16,0.185916863,0.185907633,11.38975317,0.3697531662
OMP,call,100,120,0.02,0.75,1,1024,1000,32,0.188385658,0.188368979,11.38822411,0.3682241122
OMP,call,100,120,0.02,0.75,1,1024,1000,64,0.192070752,0.192049894,11.38701932,0.367019319
OMP,call,100,120,0.02,0.75,1,8192,50,1,0.081112567,0.081102205,10.02862101,-0.9913789933
OMP,call,100,120,0.02,0.75,1,8192,50,2,0.045320572,0.045306104,10.59153547,-0.4284645276
OMP,call,100,120,0.02,0.75,1,8192,50,4,0.027665749,0.02765721,10.16554176,-0.8544582384
OMP,call,100,120,0.02,0.75,1,8192,50,8,0.019557832,0.019536183,9.588587556,-1.431412444
OMP,call,100,120,0.02,0.75,1,8192,50,16,0.01918865,0.019174344,9.593027666,-1.426972334
OMP,call,100,120,0.02,0.75,1,8192,50,32,0.017663563,0.017653495,9.576936117,-1.443063883
OMP,call,100,120,0.02,0.75,1,8192,50,64,0.017248908,0.017243546,9.593991891,-1.426008109
OMP,call,100,120,0.02,0.75,1,8192,100,1,0.156991057,0.156983966,10.52441762,-0.4955823814
OMP,call,100,120,0.02,0.75,1,8192,100,2,0.083141264,0.083127706,10.6789464,-0.3410536002
OMP,call,100,120,0.02,0.75,1,8192,100,4,0.046594218,0.046574553,11.146021,0.1260209982
OMP,call,100,120,0.02,0.75,1,8192,100,8,0.030818791,0.030806224,10.52105823,-0.4989417713
OMP,call,100,120,0.02,0.75,1,8192,100,16,0.029302851,0.02929655,10.52779161,-0.4922083927
OMP,call,100,120,0.02,0.75,1,8192,100,32,0.029298533,0.029286707,10.53180183,-0.488198174
OMP,call,100,120,0.02,0.75,1,8192,100,64,0.032854556,0.032839913,10.52117284,-0.4988271607
OMP,call,100,120,0.02,0.75,1,8192,250,1,0.385534756,0.385527639,10.72284601,-0.297153991
OMP,call,100,120,0.02,0.75,1,8192,250,2,0.207460343,0.207451109,10.72430366,-0.2956963355
OMP,call,100,120,0.02,0.75,1,8192,250,4,0.106599953,0.106584667,10.07255351,-0.9474464914
OMP,call,100,120,0.02,0.75,1,8192,250,8,0.059274766,0.059267321,10.57308634,-0.4469136613
OMP,call,100,120,0.02,0.75,1,8192,250,16,0.066558934,0.066550932,10.64963906,-0.3703609388
OMP,call,100,120,0.02,0.75,1,8192,250,32,0.076186143,0.076171531,10.65150083,-0.3684991668
OMP,call,100,120,0.02,0.75,1,8192,250,64,0.078476496,0.078464482,10.64736517,-0.3726348327
OMP,call,100,120,0.02,0.75,1,8192,500,1,0.780595822,0.780586955,11.2039447,0.1839447035
OMP,call,100,120,0.02,0.75,1,8192,500,2,0.406656195,0.40663739,11.30112554,0.2811255389
OMP,call,100,120,0.02,0.75,1,8192,500,4,0.203423369,0.203414488,11.27954695,0.2595469532
OMP,call,100,120,0.02,0.75,1,8192,500,8,0.114069075,0.114059502,10.41275545,-0.6072445472
OMP,call,100,120,0.02,0.75,1,8192,500,16,0.12320587,0.123190677,10.50864965,-0.5113503477
OMP,call,100,120,0.02,0.75,1,8192,500,32,0.125969325,0.125954339,10.50911656,-0.5108834447
OMP,call,100,120,0.02,0.75,1,8192,500,64,0.110752327,0.110739181,10.5101573,-0.5098426951
OMP,call,100,120,0.02,0.75,1,8192,750,1,1.186485271,1.186465114,10.53413045,-0.4858695451
OMP,call,100,120,0.02,0.75,1,8192,750,2,0.592702249,0.592686847,10.52114459,-0.498855413
OMP,call,100,120,0.02,0.75,1,8192,750,4,0.310948498,0.310935943,11.36849656,0.3484965568
OMP,call,100,120,0.02,0.75,1,8192,750,8,0.171477352,0.171464941,10.5205283,-0.4994716959
OMP,call,100,120,0.02,0.75,1,8192,750,16,0.159037227,0.159012175,10.4847945,-0.5352054954
OMP,call,100,120,0.02,0.75,1,8192,750,32,0.184970739,0.184962368,11.76479159,0.7447915936
OMP,call,100,120,0.02,0.75,1,8192,750,64,0.165918677,0.165904418,11.7653163,0.7453162954
OMP,call,100,120,0.02,0.75,1,8192,1000,1,1.5370961,1.537086096,10.68544178,-0.3345582166
OMP,call,100,120,0.02,0.75,1,8192,1000,2,0.811421648,0.811407303,10.23839015,-0.7816098488
OMP,call,100,120,0.02,0.75,1,8192,1000,4,0.410946856,0.410938206,10.65861297,-0.3613870335
OMP,call,100,120,0.02,0.75,1,8192,1000,8,0.221084535,0.221073463,12.3254455,1.305445497
OMP,call,100,120,0.02,0.75,1,8192,1000,16,0.221777432,0.221766516,12.36263343,1.342633432
OMP,call,100,120,0.02,0.75,1,8192,1000,32,0.223435111,0.2234209,12.36199536,1.341995362
OMP,call,100,120,0.02,0.75,1,8192,1000,64,0.230285815,0.230264632,12.36175309,1.341753089
OMP,call,100,120,0.02,0.75,1,16384,50,1,0.158313898,0.158305764,10.81561336,-0.2043866393
OMP,call,100,120,0.02,0.75,1,16384,50,2,0.088657753,0.088638944,10.5129437,-0.5070562964
OMP,call,100,120,0.02,0.75,1,16384,50,4,0.047677077,0.047657128,10.69177788,-0.3282221163
OMP,call,100,120,0.02,0.75,1,16384,50,8,0.028122649,0.0281087,10.53571837,-0.4842816328
OMP,call,100,120,0.02,0.75,1,16384,50,16,0.022122721,0.022113656,11.43223889,0.4122388892
OMP,call,100,120,0.02,0.75,1,16384,50,32,0.024309289,0.024295564,11.45391031,0.4339103065
OMP,call,100,120,0.02,0.75,1,16384,50,64,0.024343283,0.024329019,11.46502403,0.4450240264
OMP,call,100,120,0.02,0.75,1,16384,100,1,0.31094117,0.310932841,10.9671813,-0.05281870374
OMP,call,100,120,0.02,0.75,1,16384,100,2,0.169558726,0.169548626,11.1854593,0.165459301
OMP,call,100,120,0.02,0.75,1,16384,100,4,0.084817166,0.084797674,10.01183597,-1.008164034
OMP,call,100,120,0.02,0.75,1,16384,100,8,0.049985608,0.049972691,9.944197237,-1.075802763
OMP,call,100,120,0.02,0.75,1,16384,100,16,0.031111482,0.031100889,10.32927906,-0.6907209418
OMP,call,100,120,0.02,0.75,1,16384,100,32,0.03419595,0.034187143,10.33554777,-0.6844522311
OMP,call,100,120,0.02,0.75,1,16384,100,64,0.030885419,0.030875822,10.33966538,-0.68033462
OMP,call,100,120,0.02,0.75,1,16384,250,1,0.762311588,0.762300428,10.78759914,-0.2324008588
OMP,call,100,120,0.02,0.75,1,16384,250,2,0.400527408,0.400513894,10.96860783,-0.05139217186
OMP,call,100,120,0.02,0.75,1,16384,250,4,0.224631865,0.224624293,10.66468451,-0.3553154944
OMP,call,100,120,0.02,0.75,1,16384,250,8,0.115017388,0.115006594,10.83998697,-0.1800130316
OMP,call,100,120,0.02,0.75,1,16384,250,16,0.074667269,0.074655642,11.05431374,0.03431373746
OMP,call,100,120,0.02,0.75,1,16384,250,32,0.071820942,0.071815044,11.29772877,0.277728768
OMP,call,100,120,0.02,0.75,1,16384,250,64,0.077176296,0.077168413,11.29830171,0.2783017112
OMP,call,100,120,0.02,0.75,1,16384,500,1,1.579443414,1.579436224,10.76951608,-0.2504839192
OMP,call,100,120,0.02,0.75,1,16384,500,2,0.774040283,0.774028558,10.84427086,-0.1757291432
OMP,call,100,120,0.02,0.75,1,16384,500,4,0.412451317,0.412441864,10.88493452,-0.1350654777
OMP,call,100,120,0.02,0.75,1,16384,500,8,0.221192671,0.221177995,10.71649019,-0.30350981
OMP,call,100,120,0.02,0.75,1,16384,500,16,0.13200863,0.131998931,11.5686021,0.548602096
OMP,call,100,120,0.02,0.75,1,16384,500,32,0.138791937,0.13878568,11.54764181,0.5276418053
OMP,call,100,120,0.02,0.75,1,16384,500,64,0.124805242,0.124793054,11.5467444,0.5267443971
OMP,call,100,120,0.02,0.75,1,16384,750,1,2.25616383,2.256158158,11.29584838,0.2758483825
OMP,call,100,120,0.02,0.75,1,16384,750,2,1.167767641,1.167757359,10.45011536,-0.5698846366
OMP,call,100,120,0.02,0.75,1,16384,750,4,0.618645932,0.618635483,10.38893456,-0.6310654397
OMP,call,100,120,0.02,0.75,1,16384,750,8,0.335576598,0.335558155,11.07709143,0.05709143494
OMP,call,100,120,0.02,0.75,1,16384,750,16,0.197588229,0.197577945,9.422799492,-1.597200508
OMP,call,100,120,0.02,0.75,1,16384,750,32,0.209961936,0.209949543,9.424600883,-1.595399117
OMP,call,100,120,0.02,0.75,1,16384,750,64,0.178492125,0.178482164,9.424148965,-1.595851035
OMP,call,100,120,0.02,0.75,1,16384,1000,1,3.000207149,3.00019051,11.05286797,0.03286796676
OMP,call,100,120,0.02,0.75,1,16384,1000,2,1.53052547,1.530512908,11.12273692,0.1027369182
OMP,call,100,120,0.02,0.75,1,16384,1000,4,0.803105703,0.8030865,11.10204279,0.08204278902
OMP,call,100,120,0.02,0.75,1,16384,1000,8,0.441987679,0.441975851,10.87366294,-0.1463370633
OMP,call,100,120,0.02,0.75,1,16384,1000,16,0.263504901,0.263494118,8.736236963,-2.283763037
OMP,call,100,120,0.02,0.75,1,16384,1000,32,0.26903473,0.269029018,8.676686654,-2.343313346
OMP,call,100,120,0.02,0.75,1,16384,1000,64,0.270793529,0.27078753,8.676509922,-2.343490078
OMP,call,100,120,0.02,0.75,1,65536,50,1,0.624741006,0.624723183,10.60529627,-0.4147037333
OMP,call,100,120,0.02,0.75,1,65536,50,2,0.305341563,0.30532812,10.58461752,-0.4353824814
OMP,call,100,120,0.02,0.75,1,65536,50,4,0.168434845,0.168425962,10.70338866,-0.3166113404
OMP,call,100,120,0.02,0.75,1,65536,50,8,0.092420229,0.092392493,10.62082441,-0.3991755891
OMP,call,100,120,0.02,0.75,1,65536,50,16,0.054587417,0.054574348,10.33918638,-0.6808136162
OMP,call,100,120,0.02,0.75,1,65536,50,32,0.040555613,0.040544538,9.771535486,-1.248464514
OMP,call,100,120,0.02,0.75,1,65536,50,64,0.038742021,0.038731104,9.621671056,-1.398328944
OMP,call,100,120,0.02,0.75,1,65536,100,1,1.191751506,1.191745381,10.67507104,-0.3449289618
OMP,call,100,120,0.02,0.75,1,65536,100,2,0.620899883,0.620879621,10.61164157,-0.4083584297
OMP,call,100,120,0.02,0.75,1,65536,100,4,0.315954238,0.315933908,11.13580447,0.1158044684
OMP,call,100,120,0.02,0.75,1,65536,100,8,0.168859238,0.168839124,11.01473581,-0.005264193694
OMP,call,100,120,0.02,0.75,1,65536,100,16,0.100543563,0.100537073,11.10623791,0.08623791432
OMP,call,100,120,0.02,0.75,1,65536,100,32,0.062704747,0.062693122,10.07979253,-0.9402074726
OMP,call,100,120,0.02,0.75,1,65536,100,64,0.057631072,0.057626134,9.704207539,-1.315792461
OMP,call,100,120,0.02,0.75,1,65536,250,1,2.956696029,2.956688428,10.76041787,-0.2595821273
OMP,call,100,120,0.02,0.75,1,65536,250,2,1.528717777,1.528696642,10.96845551,-0.0515444892
OMP,call,100,120,0.02,0.75,1,65536,250,4,0.791544681,0.791528294,10.58740563,-0.4325943665
OMP,call,100,120,0.02,0.75,1,65536,250,8,0.421315178,0.42130696,11.26188505,0.2418850485
OMP,call,100,120,0.02,0.75,1,65536,250,16,0.240792023,0.240783878,11.46369086,0.443690864
OMP,call,100,120,0.02,0.75,1,65536,250,32,0.145761422,0.145751369,10.24506561,-0.7749343917
OMP,call,100,120,0.02,0.75,1,65536,250,64,0.131655533,0.131637054,9.226648095,-1.793351905
OMP,call,100,120,0.02,0.75,1,65536,500,1,6.146114373,6.146107672,10.73194438,-0.2880556181
OMP,call,100,120,0.02,0.75,1,65536,500,2,3.073729901,3.073716168,10.67343876,-0.3465612392
OMP,call,100,120,0.02,0.75,1,65536,500,4,1.579447685,1.579432843,11.02501966,0.005019664965
OMP,call,100,120,0.02,0.75,1,65536,500,8,0.831578539,0.831566268,10.51800228,-0.5019977166
OMP,call,100,120,0.02,0.75,1,65536,500,16,0.466933653,0.466912864,10.90334453,-0.1166554676
OMP,call,100,120,0.02,0.75,1,65536,500,32,0.289946279,0.289921965,10.78480647,-0.2351935272
OMP,call,100,120,0.02,0.75,1,65536,500,64,0.240675278,0.240664361,11.0199743,-2.570125752e-05
OMP,call,100,120,0.02,0.75,1,65536,750,1,9.176423669,9.176410906,10.87166832,-0.1483316774
OMP,call,100,120,0.02,0.75,1,65536,750,2,4.559923677,4.559908684,10.67179006,-0.3482099397
