Method,Payoff,S0,E,r,sigma,T,N,M,Parallel,Nr_of_assets,T_overall,T_calculation,Result,Abs_Error,Error
MPI,call,100,110,0.02,0.75,1,250000,200,100,1,37.43789878,36.50367758,26.77094632,0.1577851103,0.1577851103
MPI,call,100,110,0.02,0.75,1,32000,200,1,1,1.589210893,1.338329692,25.89819757,0.7149636373,-0.7149636373
MPI,call,100,110,0.02,0.75,1,32000,200,5,1,0.573113861,0.268271721,25.69071304,0.9224481729,-0.9224481729
MPI,call,100,110,0.02,0.75,1,32000,200,10,1,0.47378505,0.154332137,26.20704461,0.4061165955,-0.4061165955
MPI,call,100,110,0.02,0.75,1,32000,200,25,1,0.494813984,0.133039395,26.81230459,0.1991433812,0.1991433812
MPI,call,100,110,0.02,0.75,1,32000,200,32,1,0.575866215,0.197989426,24.27080633,2.342354879,-2.342354879
MPI,call,100,110,0.02,0.75,1,32000,200,50,1,15.55145139,15.07377137,25.3742844,1.23887681,-1.23887681
MPI,call,100,110,0.02,0.75,1,32000,200,64,1,22.32307407,21.72155944,24.47221191,2.140949303,-2.140949303
MPI,call,100,110,0.02,0.75,1,32000,200,100,1,36.71564832,35.80844452,24.70722299,1.905938216,-1.905938216
MPI,call,100,110,0.02,0.75,1,500000,200,1,1,21.50100911,21.20882985,26.41077082,0.2023903917,-0.2023903917
MPI,call,100,110,0.02,0.75,1,500000,200,5,1,4.706841308,4.402202743,26.36281811,0.2503430997,-0.2503430997
MPI,call,100,110,0.02,0.75,1,500000,200,10,1,2.559946855,2.232293207,26.48096653,0.1321946843,-0.1321946843
MPI,call,100,110,0.02,0.75,1,500000,200,25,1,1.563463691,1.237232039,26.49461641,0.1185448018,-0.1185448018
MPI,call,100,110,0.02,0.75,1,500000,200,32,1,1.340199377,0.970662233,26.48815818,0.1250030311,-0.1250030311
MPI,call,100,110,0.02,0.75,1,500000,200,50,1,16.10551458,15.66120424,26.22437038,0.3887908333,-0.3887908333
MPI,call,100,110,0.02,0.75,1,500000,200,64,1,21.23616184,20.63202855,26.33701684,0.276144368,-0.276144368
MPI,call,100,110,0.02,0.75,1,500000,200,100,1,38.01767692,37.08012879,26.44353188,0.1696293346,-0.1696293346
MPI,call,100,110,0.02,0.75,1,64000,200,1,1,2.583007817,2.349984836,26.14659319,0.466568024,-0.466568024
MPI,call,100,110,0.02,0.75,1,64000,200,5,1,0.879550644,0.569890955,25.16475496,1.448406246,-1.448406246
MPI,call,100,110,0.02,0.75,1,64000,200,10,1,0.634932207,0.318418999,26.21093055,0.4022306564,-0.4022306564
MPI,call,100,110,0.02,0.75,1,64000,200,25,1,0.530981754,0.207971627,26.76175438,0.1485931683,0.1485931683
